statenum,casenum,vnumber,pnumber,city,accday,acchr,accmon,dayofweek,latitude,longitude,age,hispanic,ptype,race,sex,body,make,model,modelyr,feet,weight,prevsus
13,1005,1,2,0,12,18,9,3,33.43859444,-84.19233056,17,0,2,0,1,34,7,482,1997,5,230,9
13,1005,2,1,0,12,18,9,3,33.43859444,-84.19233056,28,0,1,0,2,14,55,401,2017,5,225,0
13,1005,2,2,0,12,18,9,3,33.43859444,-84.19233056,29,0,2,0,1,14,55,401,2017,5,225,0
13,1005,2,4,0,12,18,9,3,33.43859444,-84.19233056,2,7,2,1,2,14,55,401,2017,5,225,0
13,1005,3,2,0,12,18,9,3,33.43859444,-84.19233056,20,0,2,0,1,34,49,482,2013,6,999,0
13,1005,3,4,0,12,18,9,3,33.43859444,-84.19233056,2,0,2,0,2,34,49,482,2013,6,999,0
13,1005,4,1,0,12,18,9,3,33.43859444,-84.19233056,20,0,1,0,1,20,63,441,2008,5,999,0
13,1006,1,1,0,12,12,9,3,33.50405,-82.55581389,18,99,1,99,2,4,35,47,2008,5,125,2
13,1006,2,1,0,12,12,9,3,33.50405,-82.55581389,60,0,1,0,1,66,87,881,2007,5,142,0
13,1008,1,1,0,13,11,9,4,34.97208056,-84.27803889,53,99,1,99,1,2,12,3,2014,5,999,2
13,1010,2,1,0,13,15,9,4,30.86868056,-84.13305278,38,0,1,0,1,34,12,481,2008,5,999,3
13,1011,1,2,2220,13,23,9,4,32.56873056,-83.87437778,37,0,2,0,1,2,24,2,2001,5,150,2
13,1012,1,1,0,13,5,9,4,34.70781389,-85.00740556,34,7,1,1,1,4,41,50,2004,9,999,0
13,1012,1,2,0,13,5,9,4,34.70781389,-85.00740556,32,0,2,0,1,4,41,50,2004,9,999,0
13,1013,1,1,0,14,14,9,5,31.32178889,-83.48051944,74,7,1,1,1,80,72,706,2005,5,999,0
13,1014,1,1,5640,14,15,9,5,33.59126389,-84.49880278,54,7,1,1,1,4,41,37,1997,6,240,0
13,1014,2,1,5640,14,15,9,5,33.59126389,-84.49880278,37,0,1,0,1,4,42,43,2011,6,300,2
13,1015,1,1,1250,14,22,9,5,33.61638333,-84.47278333,31,0,1,0,1,4,55,38,2005,5,165,1
13,1016,2,1,310,14,15,9,5,33.40913889,-82.04115,25,7,1,1,1,6,63,37,2012,5,145,0
13,1016,4,1,310,14,15,9,5,33.40913889,-82.04115,77,0,1,0,1,4,37,31,2012,5,215,0
13,1016,4,2,310,14,15,9,5,33.40913889,-82.04115,74,0,2,0,2,4,37,31,2012,5,215,0
13,1017,2,3,3940,14,17,9,5,32.58218889,-81.50733333,35,0,2,0,1,62,82,898,1996,6,265,0
13,1017,2,5,3940,14,17,9,5,32.58218889,-81.50733333,78,0,2,0,2,62,82,898,1996,6,265,0
13,1018,2,1,0,15,10,9,6,34.15174444,-83.81100833,32,7,1,1,1,80,53,704,2016,5,130,0
13,1019,1,1,0,16,0,9,7,33.69030278,-85.10304167,41,0,1,0,1,66,51,881,2015,9,999,99
13,1019,2,1,0,16,0,9,7,33.69030278,-85.10304167,27,7,1,2,2,4,49,32,2014,5,160,0
13,1019,4,2,0,16,0,9,7,33.69030278,-85.10304167,40,0,2,0,2,4,49,43,2011,5,999,0
13,1020,1,1,1250,10,2,7,2,33.648975,-84.44544722,43,7,1,2,2,1,34,36,2008,5,135,0
13,1021,1,1,0,24,15,7,2,33.71328333,-84.27309722,56,7,1,1,1,34,12,471,2000,6,220,1
13,1022,1,1,3440,4,2,9,2,33.933875,-84.49296944,39,7,1,1,1,80,37,706,2007,6,225,4
13,1,1,1,0,1,10,1,1,33.90010556,-83.72323056,54,7,1,1,2,4,20,22,2008,5,275,0
13,1,2,1,0,1,10,1,1,33.90010556,-83.72323056,64,0,1,0,1,66,85,881,2006,9,999,0
13,2,1,1,0,1,22,1,1,34.24101389,-84.90524167,62,7,1,1,1,34,12,481,2014,5,178,0
13,2,1,2,0,1,22,1,1,34.24101389,-84.90524167,25,0,2,0,1,34,12,481,2014,5,178,0
13,3,1,2,0,1,13,1,1,34.19721111,-83.77905,25,0,2,0,1,2,12,3,2002,5,119,1
13,3,1,5,0,1,13,1,1,34.19721111,-83.77905,1,7,2,1,1,2,12,3,2002,5,119,1
13,4,2,1,5460,1,12,1,1,30.82817778,-83.98692778,53,7,1,2,2,2,55,37,2005,5,999,1
13,4,2,4,5460,1,12,1,1,30.82817778,-83.98692778,13,0,2,0,1,2,55,37,2005,5,999,1
13,5,1,1,3390,2,16,1,2,32.81229722,-83.72727778,54,7,1,1,1,4,37,31,2008,5,275,0
13,6,2,1,3390,2,22,1,2,32.85960278,-83.60910833,59,0,1,0,1,21,99,499,2016,9,999,99
13,7,1,1,0,2,20,1,2,33.19598611,-84.86203333,33,7,1,1,1,14,20,401,1996,5,155,3
13,8,1,1,0,2,3,1,2,32.084925,-83.79374167,61,7,1,1,1,2,20,16,2000,6,210,0
13,9,1,1,120,2,11,1,2,34.07481111,-84.27133889,40,0,1,0,2,15,37,421,2016,5,140,1
13,10,2,1,3390,3,20,1,3,32.85526944,-83.63623611,64,7,1,1,1,66,51,881,2015,5,160,0
13,11,1,1,310,3,2,1,3,33.43160833,-81.95196667,38,0,1,0,1,2,37,32,2001,6,275,1
13,13,1,1,2970,4,6,1,4,33.537375,-84.37775,55,0,1,0,1,34,7,482,2008,6,240,0
13,14,1,1,0,4,21,1,4,34.282425,-83.79896944,66,0,1,0,1,15,37,421,2008,6,260,0
13,18,1,1,2285,5,14,1,5,34.28292222,-83.85053889,73,99,1,99,1,34,12,481,2004,5,235,0
13,18,2,1,2285,5,14,1,5,34.28292222,-83.85053889,19,0,1,0,1,4,63,34,2015,5,170,0
13,18,4,1,2285,5,14,1,5,34.28292222,-83.85053889,52,0,1,0,1,4,49,43,2006,5,195,0
13,19,1,1,0,5,17,1,5,31.72994167,-81.69391667,34,7,1,1,2,4,12,23,2008,5,93,0
13,20,1,1,0,5,9,1,5,33.31931389,-84.28931667,54,0,1,0,2,66,82,881,2007,5,140,0
13,20,2,2,0,5,9,1,5,33.31931389,-84.28931667,66,7,2,1,2,34,12,481,2006,5,200,0
13,22,1,2,0,7,17,1,7,34.66923889,-84.63841667,33,0,2,0,1,20,20,443,2004,5,180,0
13,24,1,1,0,7,1,1,7,33.48347778,-82.44101389,20,7,1,1,1,3,49,50,2008,5,180,0
13,25,1,1,0,7,7,1,7,33.05531667,-83.95306667,20,7,1,2,1,15,13,421,2003,5,153,0
13,25,1,2,0,7,7,1,7,33.05531667,-83.95306667,18,0,2,0,2,15,13,421,2003,5,153,0
13,28,1,1,280,8,0,1,1,33.69549167,-84.526,37,7,1,2,1,1,34,36,2006,5,213,1
13,28,1,2,280,8,0,1,1,33.69549167,-84.526,36,7,2,2,2,1,34,36,2006,5,213,1
13,29,1,1,1320,8,0,1,1,33.63723333,-83.97953333,25,7,1,2,1,4,6,18,2012,5,250,1
13,29,1,2,1320,8,0,1,1,33.63723333,-83.97953333,23,0,2,0,2,4,6,18,2012,5,250,1
13,30,2,1,3390,9,22,1,2,32.85093056,-83.59706667,38,0,1,0,2,15,12,422,2000,5,156,3
13,31,1,1,0,9,6,1,2,33.60192778,-85.00009167,38,7,1,1,2,4,41,37,1998,5,160,0
13,34,1,1,1815,10,14,1,3,33.92927222,-84.33431111,83,7,1,1,2,14,48,401,2014,5,182,0
13,34,1,2,1815,10,14,1,3,33.92927222,-84.33431111,83,0,2,0,2,14,48,401,2014,5,182,0
13,34,2,1,1815,10,14,1,3,33.92927222,-84.33431111,22,0,1,0,1,2,7,28,2014,5,155,0
13,35,2,1,0,10,0,1,3,33.75979167,-84.17330556,26,0,1,0,1,4,58,37,2009,5,220,0
13,37,1,1,0,10,19,1,3,33.95081944,-84.19651944,47,0,1,0,1,20,35,443,2005,9,999,0
13,37,1,2,0,10,19,1,3,33.95081944,-84.19651944,41,0,2,0,2,20,35,443,2005,9,999,0
13,37,1,4,0,10,19,1,3,33.95081944,-84.19651944,8,0,2,0,2,20,35,443,2005,9,999,0
13,38,1,1,380,10,17,1,3,34.49597778,-83.56987222,57,7,1,1,2,4,35,47,2005,5,101,0
13,42,1,1,120,11,15,1,4,34.06856111,-84.29985556,72,7,1,1,1,4,6,51,2007,6,250,0
13,42,2,2,120,11,15,1,4,34.06856111,-84.29985556,11,0,2,0,2,6,19,20,2015,5,130,3
13,42,2,3,120,11,15,1,4,34.06856111,-84.29985556,7,0,2,0,2,6,19,20,2015,5,130,3
13,43,1,1,0,11,12,1,4,34.88129444,-83.41722222,57,7,1,1,2,34,20,481,1991,5,151,0
13,44,1,1,0,11,12,1,4,32.10841944,-82.37115278,47,7,1,1,1,80,72,706,2007,5,240,0
13,46,1,2,0,12,19,1,5,33.94594167,-83.75428611,5,7,2,1,1,4,37,31,2005,5,240,1
13,46,2,1,0,12,19,1,5,33.94594167,-83.75428611,24,0,1,0,2,4,51,45,2009,9,999,99
13,47,1,1,2010,13,10,1,6,34.14898333,-84.74418889,62,0,1,0,1,34,12,471,1991,5,150,1
13,48,1,1,560,13,11,1,6,34.85284722,-84.33704722,18,0,1,0,1,4,37,32,2007,5,165,0
13,48,2,2,560,13,11,1,6,34.85284722,-84.33704722,0,0,2,0,1,14,14,401,1999,5,125,1
13,49,1,1,280,13,16,1,6,33.78566944,-84.36744167,47,0,1,0,2,4,34,35,2012,5,135,0
13,52,1,1,2220,13,10,1,6,32.55513333,-83.82853611,36,7,1,2,1,5,20,29,2016,5,187,2
13,53,1,1,3710,13,12,1,6,33.80093889,-83.70088056,69,7,1,1,1,4,6,51,2012,5,181,0
13,53,2,1,3710,13,12,1,6,33.80093889,-83.70088056,52,0,1,0,1,63,86,881,1997,5,210,0
13,53,3,1,3710,13,12,1,6,33.80093889,-83.70088056,29,0,1,0,2,4,54,36,2000,5,198,1
13,54,1,1,0,14,20,1,7,32.92067778,-83.74276111,34,7,1,2,1,34,20,481,2000,5,180,1
13,54,1,2,0,14,20,1,7,32.92067778,-83.74276111,27,0,2,0,2,34,20,481,2000,5,180,1
13,57,1,1,5850,14,8,1,7,31.20880833,-82.38872222,16,7,1,1,2,4,35,47,2016,5,107,0
13,57,3,1,5850,14,8,1,7,31.20880833,-82.38872222,30,0,1,0,2,4,6,18,2015,5,160,1
13,57,3,2,5850,14,8,1,7,31.20880833,-82.38872222,52,0,2,0,2,4,6,18,2015,5,160,1
13,59,1,2,0,15,21,1,1,33.55086111,-84.448775,18,0,2,0,1,14,49,401,2004,5,140,0
13,60,2,1,4882,15,21,1,1,33.88101667,-84.38731111,66,0,1,0,1,4,42,43,2002,6,195,0
13,61,2,1,0,16,12,1,2,32.32678056,-81.56345278,30,0,1,0,1,21,7,462,2006,6,155,0
13,62,1,1,0,16,23,1,2,33.49193056,-84.61218889,37,99,1,99,1,16,20,431,2002,6,180,1
13,63,1,2,3100,16,18,1,2,34.01767778,-84.0411,16,0,2,0,1,20,37,441,2005,5,145,0
13,65,1,1,1480,16,6,1,2,34.51460556,-83.89567222,19,0,1,0,1,4,55,35,2005,5,112,0
13,65,2,1,1480,16,6,1,2,34.51460556,-83.89567222,57,7,1,1,1,34,12,481,1996,5,165,0
13,66,1,1,5020,16,2,1,2,31.77198889,-84.61388056,40,7,1,2,1,34,20,481,2005,6,270,4
13,67,1,2,0,17,15,1,3,32.40122222,-82.10081389,15,7,2,1,2,14,20,404,2013,5,105,0
13,71,1,1,280,18,15,1,4,33.70064167,-84.34955556,999,0,1,0,1,2,20,9,2016,9,999,99
13,72,1,1,1300,18,23,1,4,34.22980833,-83.50137778,21,7,1,2,2,4,6,18,2015,5,134,4
13,72,1,2,1300,18,23,1,4,34.22980833,-83.50137778,23,7,2,2,1,4,6,18,2015,5,134,4
13,72,1,4,1300,18,23,1,4,34.22980833,-83.50137778,22,0,2,0,1,4,6,18,2015,5,134,4
13,74,2,1,1280,19,16,1,5,32.53938611,-84.96642222,17,0,1,0,2,14,63,402,2011,5,106,0
13,75,3,1,310,19,19,1,5,33.25338889,-81.96435,41,0,1,0,1,4,55,35,2013,6,180,0
13,78,1,1,0,21,21,1,7,33.92866389,-84.55111111,39,0,1,0,1,4,49,43,2002,5,280,2
13,79,1,2,3390,22,12,1,1,32.85712778,-83.64131389,13,0,2,0,1,14,23,401,2005,5,205,0
13,83,2,1,4910,23,17,1,2,31.97344444,-81.13488611,60,0,1,0,1,4,12,16,2006,6,280,0
13,83,2,3,4910,23,17,1,2,31.97344444,-81.13488611,76,7,2,2,2,4,12,16,2006,6,280,0
13,85,1,1,0,23,7,1,2,31.34246944,-84.9373,38,99,1,99,2,14,38,402,1998,5,122,0
13,86,1,5,760,23,12,1,2,31.13955278,-81.58010278,76,0,2,0,2,20,37,441,2007,5,153,0
13,89,1,1,0,24,0,1,3,33.27011111,-85.03725278,74,7,1,1,1,4,35,43,2015,5,200,0
13,90,1,2,0,24,20,1,3,34.86055556,-84.00464167,48,0,2,0,1,15,7,422,2015,5,999,0
13,91,1,1,0,25,9,1,4,31.92301389,-83.84423333,79,0,1,0,1,34,20,481,2002,5,180,0
13,91,2,1,0,25,9,1,4,31.92301389,-83.84423333,67,7,1,1,2,14,24,401,2006,5,250,0
13,92,1,1,4278,25,7,1,4,33.43926667,-84.58347778,33,7,1,1,2,14,49,402,2000,5,160,0
13,92,2,1,4278,25,7,1,4,33.43926667,-84.58347778,54,0,1,0,1,21,12,461,2014,6,195,0
13,93,1,2,4760,25,21,1,4,34.23299444,-85.16731389,45,0,2,0,2,34,12,481,2004,5,250,0
13,94,1,1,760,25,22,1,4,31.11995,-81.58614167,58,0,1,0,1,66,82,881,2013,5,248,0
13,95,1,1,0,26,7,1,5,33.49831944,-82.33096667,47,7,1,2,2,34,20,481,1995,5,240,0
13,96,2,1,1280,26,13,1,5,32.53870833,-84.84050278,22,7,1,48,2,80,76,705,2009,5,109,0
13,97,1,1,0,26,16,1,5,33.56722222,-83.85821389,21,0,1,0,1,34,12,481,1999,6,165,0
13,98,1,1,2510,26,13,1,5,33.24073056,-84.34030833,47,7,1,1,2,14,34,401,2008,5,170,0
13,98,2,1,2510,26,13,1,5,33.24073056,-84.34030833,47,0,1,0,1,63,84,881,1999,6,250,0
13,99,1,1,0,27,15,1,6,33.91985,-83.71583056,16,0,1,0,1,34,12,481,2010,6,210,0
13,99,2,1,0,27,15,1,6,33.91985,-83.71583056,34,0,1,0,2,14,49,401,2004,5,130,0
13,99,3,1,0,27,15,1,6,33.91985,-83.71583056,72,7,1,2,1,2,12,3,2006,6,220,0
13,100,1,2,5730,27,20,1,6,33.71416667,-84.93716111,24,7,2,2,2,4,35,50,2016,6,245,0
13,103,2,1,280,27,12,1,6,33.74731111,-84.31878889,47,7,1,1,2,4,59,31,2014,5,140,0
13,103,2,2,280,27,12,1,6,33.74731111,-84.31878889,7,0,2,0,2,4,59,31,2014,5,140,0
13,103,3,1,280,27,12,1,6,33.74731111,-84.31878889,52,0,1,0,1,4,49,40,2016,5,195,0
13,104,2,1,0,27,15,1,6,33.83444167,-85.01597778,43,0,1,0,2,20,37,441,2016,5,135,0
13,108,1,1,3990,30,3,1,2,33.91528611,-84.202075,21,0,1,0,1,4,7,26,2012,6,150,0
13,109,1,1,5370,30,23,1,2,33.73329444,-85.24218611,50,0,1,0,1,66,87,884,1998,6,320,0
13,109,2,1,5370,30,23,1,2,33.73329444,-85.24218611,19,7,1,1,1,1,12,3,2005,5,185,1
13,110,1,1,3390,31,19,1,3,32.80025,-83.66455833,68,0,1,0,1,14,2,403,2007,5,187,0
13,111,1,1,1760,31,8,1,3,31.50155833,-82.80798333,17,7,1,1,2,4,35,47,2015,5,110,0
13,112,1,1,0,31,5,1,3,33.72297222,-84.89149722,21,7,1,1,1,14,12,401,1994,5,185,0
13,114,1,1,2970,1,9,2,4,33.53731111,-84.36488611,59,0,1,0,1,4,49,40,2007,5,190,2
13,116,1,1,0,1,18,2,4,31.61652778,-84.20092222,30,7,1,2,2,14,49,401,2000,5,246,0
13,116,2,1,0,1,18,2,4,31.61652778,-84.20092222,19,0,1,0,2,6,35,51,2011,5,165,0
13,117,1,1,3420,1,8,2,4,32.85443333,-84.63319167,69,99,1,99,1,34,20,481,1989,6,295,0
13,118,2,1,0,1,16,2,4,31.72625833,-83.98708611,64,0,1,0,1,66,86,881,2015,5,222,0
13,119,2,1,0,2,7,2,5,30.92965833,-84.60487222,18,0,1,0,1,34,20,473,2005,5,114,0
13,119,2,2,0,2,7,2,5,30.92965833,-84.60487222,13,0,2,0,1,34,20,473,2005,5,114,0
13,120,1,1,0,2,19,2,5,34.44721389,-82.930925,49,7,1,1,2,4,63,34,2008,5,159,0
13,121,1,1,0,2,7,2,5,33.12023611,-84.44811944,22,7,1,2,2,4,7,29,2014,5,215,0
13,123,1,1,5070,4,21,2,7,33.858875,-84.51650833,44,0,1,0,2,14,12,401,2003,5,160,0
13,123,2,1,5070,4,21,2,7,33.858875,-84.51650833,21,1,1,1,2,4,37,31,2001,5,155,0
13,125,2,1,0,3,10,2,6,31.50727778,-81.37920833,43,0,1,0,1,66,84,881,1995,5,180,2
13,126,1,1,1280,3,22,2,6,32.46164167,-84.92930278,29,0,1,0,1,4,35,47,2011,5,220,0
13,126,2,1,1280,3,22,2,6,32.46164167,-84.92930278,58,7,1,2,1,34,12,481,2004,6,320,0
13,130,1,1,3990,5,3,2,1,33.93365833,-84.16316111,49,7,1,2,1,4,49,32,2008,5,180,0
13,131,1,1,0,5,20,2,1,34.14927222,-83.97275556,57,0,1,0,1,34,7,482,2006,5,180,0
13,131,3,1,0,5,20,2,1,34.14927222,-83.97275556,45,0,1,0,1,34,20,481,1996,5,170,0
13,132,1,1,310,5,2,2,1,33.3853,-82.03118333,30,0,1,0,2,4,54,35,2000,5,150,0
13,134,1,1,0,6,15,2,2,30.92967222,-84.604875,56,7,1,1,2,14,12,401,1988,5,165,0
13,135,1,1,1610,6,0,2,2,33.733525,-84.23098056,52,7,1,2,1,34,20,482,2005,6,290,0
13,135,2,3,1610,6,0,2,2,33.733525,-84.23098056,27,0,2,0,2,6,63,37,2016,5,133,0
13,136,1,1,0,6,18,2,2,33.73728611,-84.11792222,26,0,1,0,1,4,30,46,2014,5,175,0
13,139,1,1,2970,7,9,2,3,33.55067222,-84.39208056,51,7,1,2,1,34,23,481,2000,5,245,2
13,140,2,1,0,7,18,2,3,33.7582,-84.26306389,51,0,1,0,1,4,24,5,2003,5,245,0
13,140,4,1,0,7,18,2,3,33.7582,-84.26306389,22,0,1,0,1,4,41,37,1996,6,223,0
13,140,4,2,0,7,18,2,3,33.7582,-84.26306389,25,0,2,0,2,4,41,37,1996,6,223,0
13,140,6,1,0,7,18,2,3,33.7582,-84.26306389,49,0,1,0,1,5,7,25,2010,6,240,3
13,141,1,1,5210,7,14,2,3,33.503075,-84.22540278,49,7,1,2,1,4,52,34,2009,5,305,0
13,141,2,1,5210,7,14,2,3,33.503075,-84.22540278,54,0,1,0,2,14,2,403,2017,5,150,0
13,141,2,2,5210,7,14,2,3,33.503075,-84.22540278,38,0,2,0,1,14,2,403,2017,5,150,0
13,142,1,1,0,8,6,2,4,31.24168056,-83.21788056,71,99,1,99,1,50,90,982,2012,6,200,0
13,143,1,1,9997,9,22,2,5,33.64921111,-84.67141944,43,7,1,2,1,4,59,34,2009,5,205,0
13,145,1,1,0,9,8,2,5,31.78623889,-82.63665278,82,7,1,1,1,34,20,481,2008,5,175,0
13,146,1,1,0,9,11,2,5,33.00965278,-83.53377778,33,7,1,2,1,63,20,881,2006,5,210,0
13,147,2,1,0,9,5,2,5,31.62561944,-81.91650833,43,0,1,0,1,66,82,881,2005,6,310,0
13,148,1,1,1950,10,15,2,6,34.12266389,-82.88800556,78,7,1,2,1,4,20,20,1999,5,156,0
13,149,1,1,1280,10,1,2,6,32.48802222,-84.985725,56,99,1,99,1,34,20,481,2004,5,180,0
13,149,2,1,1280,10,1,2,6,32.48802222,-84.985725,22,0,1,0,1,4,12,16,2004,5,125,0
13,1023,2,1,2000,16,9,9,7,34.68720278,-84.60791389,27,0,1,0,2,14,2,404,2006,5,190,0
13,1024,1,1,760,16,0,9,7,31.19469444,-81.46886111,51,0,1,0,1,15,23,422,2004,9,999,6
13,1025,1,3,0,16,18,9,7,33.53526667,-83.25638889,82,7,2,2,2,21,12,462,2017,6,280,0
13,1025,1,4,0,16,18,9,7,33.53526667,-83.25638889,30,0,2,0,1,21,12,462,2017,6,280,0
13,1025,1,5,0,16,18,9,7,33.53526667,-83.25638889,28,0,2,0,2,21,12,462,2017,6,280,0
13,1027,1,1,696,16,5,9,7,31.43628056,-83.97207778,49,0,1,0,1,34,23,481,2006,5,245,0
13,1029,1,1,0,18,21,9,2,31.016175,-84.63548611,51,7,1,1,1,4,35,50,2008,5,252,0
13,1032,1,1,1810,18,13,9,2,33.96225833,-84.10696944,38,0,1,0,1,67,7,880,2016,5,205,0
13,1033,2,1,0,18,14,9,2,34.4435,-84.27858056,38,0,1,0,2,62,82,881,2015,5,170,0
13,1035,1,1,0,19,23,9,3,32.34068611,-81.89522778,43,7,1,2,1,34,12,473,2003,5,220,0
13,1038,1,1,3280,20,6,9,4,31.73787222,-81.78054167,57,7,1,1,1,34,35,472,2012,6,250,0
13,1038,2,1,3280,20,6,9,4,31.73787222,-81.78054167,61,7,1,1,1,34,49,472,2004,6,999,0
13,1039,1,1,1930,20,16,9,4,33.34118611,-83.40191389,37,7,1,2,2,4,49,32,2013,5,254,0
13,1039,1,2,1930,20,16,9,4,33.34118611,-83.40191389,9,7,2,2,2,4,49,32,2013,5,254,0
13,1039,1,3,1930,20,16,9,4,33.34118611,-83.40191389,3,0,2,0,2,4,49,32,2013,5,254,0
13,1040,1,1,0,20,10,9,4,34.97595278,-83.73656667,71,7,1,1,1,14,20,403,2005,5,180,0
13,1041,1,1,5839,21,17,9,5,31.11931944,-81.58690278,73,0,1,0,1,14,42,403,2014,6,999,0
13,1042,1,1,5730,21,21,9,5,33.72644444,-84.93974722,17,0,1,0,1,34,12,481,2014,5,150,0
13,1043,1,1,1770,21,20,9,5,33.70840833,-84.74967778,48,0,1,0,1,14,12,401,2008,5,185,0
13,1045,1,1,0,21,13,9,5,33.48727222,-83.950125,38,7,1,1,1,34,49,472,2003,5,195,0
13,1046,1,1,0,22,4,9,6,33.83392222,-84.331075,37,0,1,0,2,6,58,39,2013,5,124,0
13,1046,2,1,0,22,4,9,6,33.83392222,-84.331075,42,0,1,0,1,4,49,32,2016,5,200,0
13,1047,1,1,4790,22,2,9,6,34.04984444,-84.33778056,34,1,1,1,1,80,53,705,2007,9,999,0
13,1048,2,1,1180,22,12,9,6,34.45184722,-83.80245,42,0,1,0,1,14,49,401,2016,6,210,2
13,1049,1,1,0,22,19,9,6,32.0415,-82.36687778,41,7,1,1,1,20,7,442,2000,5,999,13
13,1050,1,1,0,23,1,9,7,33.58206667,-84.366725,20,0,1,0,2,4,6,43,2008,5,135,0
13,1053,1,1,3390,24,2,9,1,32.71455278,-83.730325,25,0,1,0,1,2,22,8,2004,6,230,0
13,1053,3,1,3390,24,2,9,1,32.71455278,-83.730325,56,0,1,0,1,4,22,18,1998,6,160,0
13,1054,1,1,0,24,6,9,1,33.842025,-84.68678333,33,0,1,0,1,2,12,3,2002,5,198,0
13,1055,1,1,0,24,18,9,1,33.63676667,-84.52677222,52,7,1,2,1,80,73,706,2004,6,170,0
13,1056,1,1,0,25,19,9,2,32.93671389,-82.78311111,67,0,1,0,1,34,20,481,1988,5,155,1
13,1056,1,2,0,25,19,9,2,32.93671389,-82.78311111,52,0,2,0,1,34,20,481,1988,5,155,1
13,1057,1,1,0,26,0,9,3,33.57336667,-84.44884167,42,7,1,2,1,15,12,422,2001,6,260,0
13,1057,1,3,0,26,0,9,3,33.57336667,-84.44884167,5,0,2,0,2,15,12,422,2001,6,260,0
13,1059,1,1,4882,26,21,9,3,33.91578611,-84.40664444,25,0,1,0,1,4,37,32,2009,5,150,2
13,1059,3,1,4882,26,21,9,3,33.91578611,-84.40664444,31,0,1,0,1,66,51,881,2006,5,220,0
13,1060,1,1,0,27,20,9,4,34.08883611,-84.58448333,23,0,1,0,1,34,12,481,2006,5,150,6
13,1060,1,2,0,27,20,9,4,34.08883611,-84.58448333,22,0,2,0,2,34,12,481,2006,5,150,6
13,1062,1,1,0,27,23,9,4,33.82335278,-84.15637222,21,7,1,1,1,4,51,40,1994,6,155,0
13,1062,2,1,0,27,23,9,4,33.82335278,-84.15637222,55,0,1,0,1,34,12,481,2012,6,999,0
13,1063,1,1,5080,27,16,9,4,33.82670278,-83.98614167,46,7,1,2,2,6,6,54,2005,5,145,0
13,1063,2,1,5080,27,16,9,4,33.82670278,-83.98614167,48,0,1,0,1,34,20,481,2006,6,230,0
13,1064,1,1,1480,27,11,9,4,34.5069,-83.97231944,56,7,1,1,1,34,41,471,1998,5,130,2
13,1066,1,1,0,27,5,9,4,33.65858611,-83.99995833,60,0,1,0,1,34,49,472,2008,5,140,0
13,1067,1,1,0,27,20,9,4,30.95268056,-84.09376111,46,0,1,0,1,66,84,881,2007,5,225,0
13,1070,1,2,2160,28,17,9,5,34.14455,-83.85926111,5,0,2,0,1,6,49,46,2012,5,290,0
13,1070,2,1,2160,28,17,9,5,34.14455,-83.85926111,30,0,1,0,1,34,12,481,2010,5,180,0
13,1070,2,2,2160,28,17,9,5,34.14455,-83.85926111,53,0,2,0,1,34,12,481,2010,5,180,0
13,1071,1,1,2610,28,15,9,5,34.30582222,-82.82496944,72,0,1,0,1,34,12,481,2013,5,175,0
13,1073,1,1,9997,29,9,9,6,34.02162778,-84.26410556,37,0,1,0,1,34,12,481,2013,6,230,2
13,1074,1,1,310,29,22,9,6,33.42248333,-82.06165556,74,0,1,0,2,14,2,404,2004,5,154,0
13,1075,1,1,0,29,17,9,6,32.68122222,-81.56844167,21,0,1,0,2,4,18,2,1993,9,999,0
13,1075,1,2,0,29,17,9,6,32.68122222,-81.56844167,30,0,2,0,1,4,18,2,1993,9,999,0
13,1075,1,3,0,29,17,9,6,32.68122222,-81.56844167,6,7,2,2,2,4,18,2,1993,9,999,0
13,1075,2,1,0,29,17,9,6,32.68122222,-81.56844167,39,0,1,0,1,34,20,481,2017,9,999,0
13,1076,1,1,2980,29,11,9,6,32.60741111,-84.47815278,40,7,1,1,2,34,23,481,2003,5,999,2
13,1077,1,1,0,29,19,9,6,33.01385278,-82.82738333,22,0,1,0,2,6,35,51,2017,5,130,0
13,1079,2,1,9997,30,20,9,7,34.15376944,-84.27280556,25,7,1,1,1,80,76,705,2013,6,200,5
13,1081,1,1,5460,30,0,9,7,30.8017,-83.99973889,68,99,1,99,1,1,22,2,1975,6,220,0
13,1083,3,1,0,1,20,10,1,33.70148333,-84.11643333,62,0,1,0,1,4,49,32,2005,5,170,0
13,1085,1,1,0,2,5,10,2,34.33189444,-84.90228889,78,7,1,1,1,65,98,850,1988,5,185,0
13,1088,1,2,370,2,0,10,2,30.93002222,-84.58843889,19,7,2,2,1,4,30,40,2010,5,171,0
13,1090,1,1,0,2,11,10,2,32.95679444,-84.96215278,65,7,1,1,2,14,37,403,2003,5,110,0
13,1091,1,1,2970,3,10,10,3,33.57028333,-84.37173889,73,0,1,0,2,4,42,48,2008,5,145,0
13,1092,1,1,4730,3,8,10,3,34.00851389,-85.07506389,33,7,1,1,1,63,86,881,2007,6,160,0
13,1092,2,1,4730,3,8,10,3,34.00851389,-85.07506389,54,0,1,0,1,66,84,881,2014,6,255,0
13,1095,2,2,0,4,15,10,4,32.58656944,-82.36650278,62,7,2,1,1,3,49,50,2007,5,120,0
13,1098,1,1,0,5,19,10,5,34.23859444,-84.22697778,998,0,1,0,1,34,12,481,1999,5,170,1
